,Transaction Type,Action,State Cd,County Cd,Site ID,Parameter Cd,POC,Dur Cd,Unit Cd,Meth Cd,Date,Time,Value,Null Data Cd,Col Freq,Mon Protocol ID,Qual Cd 1,Qual Cd 2,Qual Cd 3,Qual Cd 4,Qual Cd 5,Qual Cd 6,Qual Cd 7,Qual Cd 8,Qual Cd 9,Qual Cd 10,Alternate MDL,Uncertainty Value
4718,RD,I,48,201,803,43202,1,7,8,174,20190121,00:00,13.36,,6.0,,V,,,,,,,,,,,
4719,RD,I,48,201,803,43202,1,7,8,174,20190127,00:00,10.67,,6.0,,V,,,,,,,,,,,
4720,RD,I,48,201,803,43202,1,7,8,174,20190202,00:00,8.99,,6.0,,V,,,,,,,,,,,
4721,RD,I,48,201,803,43202,1,7,8,174,20190208,00:00,5.66,,6.0,,V,,,,,,,,,,,
4722,RD,I,48,201,803,43202,1,7,8,174,20190214,00:00,6.61,,6.0,,V,,,,,,,,,,,
4723,RD,I,48,201,803,43202,1,7,8,174,20190220,00:00,7.18,,6.0,,V,,,,,,,,,,,
4724,RD,I,48,201,803,43202,1,7,8,174,20190226,00:00,9.08,,6.0,,V,,,,,,,,,,,
4725,RD,I,48,201,803,43202,1,7,8,174,20190304,00:00,5.23,,6.0,,V,,,,,,,,,,,
4726,RD,I,48,201,803,43202,1,7,8,174,20190310,00:00,9.49,,6.0,,V,,,,,,,,,,,
4727,RD,I,48,201,803,43202,1,7,8,174,20190316,00:00,5.45,,6.0,,V,,,,,,,,,,,
4728,RD,I,48,201,803,43202,1,7,8,174,20190322,00:00,8.78,,6.0,,V,,,,,,,,,,,
4729,RD,I,48,201,803,43202,1,7,8,174,20190328,00:00,6.29,,6.0,,V,,,,,,,,,,,
4730,RD,I,48,201,803,43202,1,7,8,174,20190403,00:00,9.78,,6.0,,V,,,,,,,,,,,
4731,RD,I,48,201,803,43202,1,7,8,174,20190409,00:00,10.53,,6.0,,V,,,,,,,,,,,
4732,RD,I,48,201,803,43202,1,7,8,174,20190415,00:00,9.97,,6.0,,V,,,,,,,,,,,
4733,RD,I,48,201,803,43202,1,7,8,174,20190421,00:00,6.04,,6.0,,V,,,,,,,,,,,
4734,RD,I,48,201,803,43202,1,7,8,174,20190427,00:00,7.19,,6.0,,V,,,,,,,,,,,
4735,RD,I,48,201,803,43202,1,7,8,174,20190504,00:00,3.97,,6.0,,V,,,,,,,,,,,
4736,RD,I,48,201,803,43202,1,7,8,174,20190509,00:00,4.08,,6.0,,V,,,,,,,,,,,
4737,RD,I,48,201,803,43202,1,7,8,174,20190515,00:00,7.22,,6.0,,V,,,,,,,,,,,
4738,RD,I,48,201,803,43202,1,7,8,174,20190521,00:00,2.89,,6.0,,V,,,,,,,,,,,
4739,RD,I,48,201,803,43202,1,7,8,174,20190527,00:00,4.3,,6.0,,V,,,,,,,,,,,
4740,RD,I,48,201,803,43202,1,7,8,174,20190602,00:00,3.99,,6.0,,V,,,,,,,,,,,
4741,RD,I,48,201,803,43202,1,7,8,174,20190608,00:00,6.71,,6.0,,V,,,,,,,,,,,
4742,RD,I,48,201,803,43202,1,7,8,174,20190614,00:00,8.0,,6.0,,V,,,,,,,,,,,
4743,RD,I,48,201,803,43202,1,7,8,174,20190627,00:00,8.0,,6.0,,V,,,,,,,,,,,
4744,RD,I,48,201,803,43202,1,7,8,174,20190708,00:00,2.91,,6.0,,V,,,,,,,,,,,
4745,RD,I,48,201,803,43202,1,7,8,174,20190714,00:00,7.46,,6.0,,V,,,,,,,,,,,
4746,RD,I,48,201,803,43202,1,7,8,174,20190720,00:00,3.52,,6.0,,V,,,,,,,,,,,
4747,RD,I,48,201,803,43202,1,7,8,174,20190726,00:00,14.66,,6.0,,V,,,,,,,,,,,
4748,RD,I,48,201,803,43202,1,7,8,174,20190801,00:00,15.51,,6.0,,V,,,,,,,,,,,
4749,RD,I,48,201,803,43202,1,7,8,174,20190807,00:00,2.99,,6.0,,V,,,,,,,,,,,
4750,RD,I,48,201,803,43202,1,7,8,174,20190813,00:00,3.42,,6.0,,V,,,,,,,,,,,
4751,RD,I,48,201,803,43202,1,7,8,174,20190819,00:00,5.4,,6.0,,V,,,,,,,,,,,
4752,RD,I,48,201,803,43202,1,7,8,174,20190825,00:00,7.85,,6.0,,V,,,,,,,,,,,
4753,RD,I,48,201,803,43202,1,7,8,174,20190831,00:00,21.06,,6.0,,V,,,,,,,,,,,
4754,RD,I,48,201,803,43202,1,7,8,174,20190906,00:00,21.26,,6.0,,V,,,,,,,,,,,
4755,RD,I,48,201,803,43202,1,7,8,174,20190912,00:00,10.18,,6.0,,V,,,,,,,,,,,
4756,RD,I,48,201,803,43202,1,7,8,174,20190918,00:00,7.74,,6.0,,V,,,,,,,,,,,
4757,RD,I,48,201,803,43202,1,7,8,174,20190924,00:00,21.32,,6.0,,V,,,,,,,,,,,
4758,RD,I,48,201,803,43202,1,7,8,174,20190930,00:00,3.95,,6.0,,V,,,,,,,,,,,
4759,RD,I,48,201,803,45201,1,7,8,175,20190109,00:00,0.3,,6.0,,V,,,,,,,,,,,
4760,RD,I,48,201,803,45201,1,7,8,175,20190115,00:00,0.9,,6.0,,,,,,,,,,,,,
4761,RD,I,48,201,803,45201,1,7,8,175,20190121,00:00,0.87,,6.0,,V,,,,,,,,,,,
4762,RD,I,48,201,803,45201,1,7,8,175,20190127,00:00,0.32,,6.0,,V,,,,,,,,,,,
4763,RD,I,48,201,803,45201,1,7,8,175,20190202,00:00,0.59,,6.0,,V,,,,,,,,,,,
4764,RD,I,48,201,803,45201,1,7,8,175,20190208,00:00,0.0,,6.0,,V,,,,,,,,,,,
4765,RD,I,48,201,803,45201,1,7,8,175,20190214,00:00,0.22,,6.0,,V,,,,,,,,,,,
4766,RD,I,48,201,803,45201,1,7,8,175,20190220,00:00,0.25,,6.0,,V,,,,,,,,,,,
4767,RD,I,48,201,803,45201,1,7,8,175,20190226,00:00,0.43,,6.0,,V,,,,,,,,,,,
4768,RD,I,48,201,803,45201,1,7,8,175,20190304,00:00,0.18,,6.0,,V,,,,,,,,,,,
4769,RD,I,48,201,803,45201,1,7,8,175,20190310,00:00,0.48,,6.0,,V,,,,,,,,,,,
4770,RD,I,48,201,803,45201,1,7,8,175,20190316,00:00,0.25,,6.0,,V,,,,,,,,,,,
4771,RD,I,48,201,803,45201,1,7,8,175,20190322,00:00,1.04,,6.0,,V,,,,,,,,,,,
4772,RD,I,48,201,803,45201,1,7,8,175,20190328,00:00,0.82,,6.0,,V,,,,,,,,,,,
4773,RD,I,48,201,803,45201,1,7,8,175,20190403,00:00,2.69,,6.0,,V,,,,,,,,,,,
4774,RD,I,48,201,803,45201,1,7,8,175,20190409,00:00,0.6,,6.0,,V,,,,,,,,,,,
4775,RD,I,48,201,803,45201,1,7,8,175,20190415,00:00,1.04,,6.0,,V,,,,,,,,,,,
4776,RD,I,48,201,803,45201,1,7,8,175,20190421,00:00,0.66,,6.0,,V,,,,,,,,,,,
4777,RD,I,48,201,803,45201,1,7,8,175,20190427,00:00,0.38,,6.0,,V,,,,,,,,,,,
4778,RD,I,48,201,803,45201,1,7,8,175,20190504,00:00,0.27,,6.0,,V,,,,,,,,,,,
4779,RD,I,48,201,803,45201,1,7,8,175,20190509,00:00,0.48,,6.0,,V,,,,,,,,,,,
4780,RD,I,48,201,803,45201,1,7,8,175,20190515,00:00,0.46,,6.0,,V,,,,,,,,,,,
4781,RD,I,48,201,803,45201,1,7,8,175,20190521,00:00,0.24,,6.0,,V,,,,,,,,,,,
4782,RD,I,48,201,803,45201,1,7,8,175,20190527,00:00,0.48,,6.0,,V,,,,,,,,,,,
4783,RD,I,48,201,803,45201,1,7,8,175,20190602,00:00,0.37,,6.0,,V,,,,,,,,,,,
4784,RD,I,48,201,803,45201,1,7,8,175,20190608,00:00,0.3,,6.0,,V,,,,,,,,,,,
4785,RD,I,48,201,803,45201,1,7,8,175,20190614,00:00,0.88,,6.0,,,,,,,,,,,,,
4786,RD,I,48,201,803,45201,1,7,8,175,20190627,00:00,0.47,,6.0,,V,,,,,,,,,,,
4787,RD,I,48,201,803,45201,1,7,8,175,20190708,00:00,0.28,,6.0,,V,,,,,,,,,,,
4788,RD,I,48,201,803,45201,1,7,8,175,20190714,00:00,0.21,,6.0,,V,,,,,,,,,,,
4789,RD,I,48,201,803,45201,1,7,8,175,20190720,00:00,0.19,,6.0,,V,,,,,,,,,,,
4790,RD,I,48,201,803,45201,1,7,8,175,20190726,00:00,0.47,,6.0,,V,,,,,,,,,,,
4791,RD,I,48,201,803,45201,1,7,8,175,20190801,00:00,0.4,,6.0,,V,,,,,,,,,,,
4792,RD,I,48,201,803,45201,1,7,8,175,20190807,00:00,0.26,,6.0,,V,,,,,,,,,,,
4793,RD,I,48,201,803,45201,1,7,8,175,20190813,00:00,0.27,,6.0,,V,,,,,,,,,,,
4794,RD,I,48,201,803,45201,1,7,8,175,20190819,00:00,0.28,,6.0,,V,,,,,,,,,,,
4795,RD,I,48,201,803,45201,1,7,8,175,20190825,00:00,0.33,,6.0,,V,,,,,,,,,,,
4796,RD,I,48,201,803,45201,1,7,8,175,20190831,00:00,0.77,,6.0,,V,,,,,,,,,,,
4797,RD,I,48,201,803,45201,1,7,8,175,20190906,00:00,0.42,,6.0,,V,,,,,,,,,,,
4798,RD,I,48,201,803,45201,1,7,8,175,20190912,00:00,0.54,,6.0,,V,,,,,,,,,,,
4799,RD,I,48,201,803,45201,1,7,8,175,20190918,00:00,0.33,,6.0,,V,,,,,,,,,,,
4800,RD,I,48,201,803,45201,1,7,8,175,20190924,00:00,0.46,,6.0,,V,,,,,,,,,,,
4801,RD,I,48,201,803,45201,1,7,8,175,20190930,00:00,0.16,,6.0,,V,,,,,,,,,,,
4802,RD,I,48,201,803,45202,1,7,8,175,20190109,00:00,0.39,,6.0,,V,,,,,,,,,,,
4803,RD,I,48,201,803,45202,1,7,8,175,20190115,00:00,0.3,,6.0,,V,,,,,,,,,,,
4804,RD,I,48,201,803,45202,1,7,8,175,20190121,00:00,0.49,,6.0,,V,,,,,,,,,,,
4805,RD,I,48,201,803,45202,1,7,8,175,20190127,00:00,0.54,,6.0,,V,,,,,,,,,,,
4806,RD,I,48,201,803,45202,1,7,8,175,20190202,00:00,0.48,,6.0,,V,,,,,,,,,,,
4807,RD,I,48,201,803,45202,1,7,8,175,20190208,00:00,0.33,,6.0,,V,,,,,,,,,,,
4808,RD,I,48,201,803,45202,1,7,8,175,20190214,00:00,0.23,,6.0,,V,,,,,,,,,,,
4809,RD,I,48,201,803,45202,1,7,8,175,20190220,00:00,0.23,,6.0,,V,,,,,,,,,,,
4810,RD,I,48,201,803,45202,1,7,8,175,20190226,00:00,0.23,,6.0,,V,,,,,,,,,,,
4811,RD,I,48,201,803,45202,1,7,8,175,20190304,00:00,0.08,,6.0,,V,,,,,,,,,,,
4812,RD,I,48,201,803,45202,1,7,8,175,20190310,00:00,0.25,,6.0,,V,,,,,,,,,,,
4813,RD,I,48,201,803,45202,1,7,8,175,20190316,00:00,0.23,,6.0,,V,,,,,,,,,,,
4814,RD,I,48,201,803,45202,1,7,8,175,20190322,00:00,0.48,,6.0,,V,,,,,,,,,,,
4815,RD,I,48,201,803,45202,1,7,8,175,20190328,00:00,0.19,,6.0,,V,,,,,,,,,,,
4816,RD,I,48,201,803,45202,1,7,8,175,20190403,00:00,0.72,,6.0,,V,,,,,,,,,,,
4817,RD,I,48,201,803,45202,1,7,8,175,20190409,00:00,0.68,,6.0,,,,,,,,,,,,,
4818,RD,I,48,201,803,45202,1,7,8,175,20190415,00:00,0.72,,6.0,,V,,,,,,,,,,,
4819,RD,I,48,201,803,45202,1,7,8,175,20190421,00:00,0.29,,6.0,,V,,,,,,,,,,,
4820,RD,I,48,201,803,45202,1,7,8,175,20190427,00:00,0.2,,6.0,,V,,,,,,,,,,,
4821,RD,I,48,201,803,45202,1,7,8,175,20190504,00:00,0.32,,6.0,,V,,,,,,,,,,,
4822,RD,I,48,201,803,45202,1,7,8,175,20190509,00:00,0.28,,6.0,,V,,,,,,,,,,,
4823,RD,I,48,201,803,45202,1,7,8,175,20190515,00:00,0.23,,6.0,,V,,,,,,,,,,,
4824,RD,I,48,201,803,45202,1,7,8,175,20190521,00:00,0.19,,6.0,,V,,,,,,,,,,,
4825,RD,I,48,201,803,45202,1,7,8,175,20190527,00:00,0.14,,6.0,,V,,,,,,,,,,,
4826,RD,I,48,201,803,45202,1,7,8,175,20190602,00:00,0.5,,6.0,,V,,,,,,,,,,,
4827,RD,I,48,201,803,45202,1,7,8,175,20190608,00:00,0.36,,6.0,,V,,,,,,,,,,,
4828,RD,I,48,201,803,45202,1,7,8,175,20190614,00:00,0.35,,6.0,,V,,,,,,,,,,,
4829,RD,I,48,201,803,45202,1,7,8,175,20190627,00:00,0.3,,6.0,,V,,,,,,,,,,,
4830,RD,I,48,201,803,45202,1,7,8,175,20190708,00:00,0.24,,6.0,,V,,,,,,,,,,,
4831,RD,I,48,201,803,45202,1,7,8,175,20190714,00:00,0.26,,6.0,,V,,,,,,,,,,,
4832,RD,I,48,201,803,45202,1,7,8,175,20190720,00:00,0.24,,6.0,,V,,,,,,,,,,,
4833,RD,I,48,201,803,45202,1,7,8,175,20190726,00:00,0.29,,6.0,,V,,,,,,,,,,,
4834,RD,I,48,201,803,45202,1,7,8,175,20190801,00:00,0.36,,6.0,,V,,,,,,,,,,,
4835,RD,I,48,201,803,45202,1,7,8,175,20190807,00:00,0.27,,6.0,,V,,,,,,,,,,,
4836,RD,I,48,201,803,45202,1,7,8,175,20190813,00:00,0.3,,6.0,,V,,,,,,,,,,,
4837,RD,I,48,201,803,45202,1,7,8,175,20190819,00:00,0.31,,6.0,,V,,,,,,,,,,,
4838,RD,I,48,201,803,45202,1,7,8,175,20190825,00:00,0.39,,6.0,,V,,,,,,,,,,,
4839,RD,I,48,201,803,45202,1,7,8,175,20190831,00:00,0.35,,6.0,,V,,,,,,,,,,,
4840,RD,I,48,201,803,45202,1,7,8,175,20190906,00:00,0.48,,6.0,,V,,,,,,,,,,,
4841,RD,I,48,201,803,45202,1,7,8,175,20190912,00:00,0.28,,6.0,,V,,,,,,,,,,,
4842,RD,I,48,201,803,45202,1,7,8,175,20190918,00:00,0.43,,6.0,,V,,,,,,,,,,,
4843,RD,I,48,201,803,45202,1,7,8,175,20190924,00:00,0.26,,6.0,,V,,,,,,,,,,,
4844,RD,I,48,201,803,45202,1,7,8,175,20190930,00:00,0.1,,6.0,,V,,,,,,,,,,,
4845,RD,I,48,201,803,45203,1,7,8,175,20190109,00:00,0.05,,6.0,,V,,,,,,,,,,,
4846,RD,I,48,201,803,45203,1,7,8,175,20190115,00:00,0.07,,6.0,,V,,,,,,,,,,,
4847,RD,I,48,201,803,45203,1,7,8,175,20190121,00:00,0.0,,6.0,,V,,,,,,,,,,,
4848,RD,I,48,201,803,45203,1,7,8,175,20190127,00:00,0.08,,6.0,,V,,,,,,,,,,,
4849,RD,I,48,201,803,45203,1,7,8,175,20190202,00:00,0.41,,6.0,,V,,,,,,,,,,,
4850,RD,I,48,201,803,45203,1,7,8,175,20190208,00:00,0.34,,6.0,,V,,,,,,,,,,,
4851,RD,I,48,201,803,45203,1,7,8,175,20190214,00:00,0.07,,6.0,,V,,,,,,,,,,,
4852,RD,I,48,201,803,45203,1,7,8,175,20190220,00:00,0.13,,6.0,,V,,,,,,,,,,,
4853,RD,I,48,201,803,45203,1,7,8,175,20190226,00:00,0.08,,6.0,,V,,,,,,,,,,,
4854,RD,I,48,201,803,45203,1,7,8,175,20190304,00:00,0.03,,6.0,,V,,,,,,,,,,,
4855,RD,I,48,201,803,45203,1,7,8,175,20190310,00:00,0.04,,6.0,,V,,,,,,,,,,,
4856,RD,I,48,201,803,45203,1,7,8,175,20190316,00:00,0.06,,6.0,,V,,,,,,,,,,,
4857,RD,I,48,201,803,45203,1,7,8,175,20190322,00:00,0.16,,6.0,,V,,,,,,,,,,,
4858,RD,I,48,201,803,45203,1,7,8,175,20190328,00:00,0.02,,6.0,,V,,,,,,,,,,,
4859,RD,I,48,201,803,45203,1,7,8,175,20190403,00:00,0.12,,6.0,,V,,,,,,,,,,,
4860,RD,I,48,201,803,45203,1,7,8,175,20190409,00:00,0.18,,6.0,,V,,,,,,,,,,,
4861,RD,I,48,201,803,45203,1,7,8,175,20190415,00:00,0.16,,6.0,,V,,,,,,,,,,,
4862,RD,I,48,201,803,45203,1,7,8,175,20190421,00:00,0.05,,6.0,,V,,,,,,,,,,,
4863,RD,I,48,201,803,45203,1,7,8,175,20190427,00:00,0.05,,6.0,,V,,,,,,,,,,,
4864,RD,I,48,201,803,45203,1,7,8,175,20190504,00:00,0.08,,6.0,,V,,,,,,,,,,,
4865,RD,I,48,201,803,45203,1,7,8,175,20190509,00:00,0.0,,6.0,,,,,,,,,,,,,
4866,RD,I,48,201,803,45203,1,7,8,175,20190515,00:00,0.05,,6.0,,V,,,,,,,,,,,
4867,RD,I,48,201,803,45203,1,7,8,175,20190521,00:00,0.04,,6.0,,V,,,,,,,,,,,
4868,RD,I,48,201,803,45203,1,7,8,175,20190527,00:00,0.01,,6.0,,V,,,,,,,,,,,
4869,RD,I,48,201,803,45203,1,7,8,175,20190602,00:00,0.0,,6.0,,V,,,,,,,,,,,
4870,RD,I,48,201,803,45203,1,7,8,175,20190608,00:00,0.07,,6.0,,V,,,,,,,,,,,
4871,RD,I,48,201,803,45203,1,7,8,175,20190614,00:00,0.07,,6.0,,V,,,,,,,,,,,
4872,RD,I,48,201,803,45203,1,7,8,175,20190627,00:00,0.07,,6.0,,V,,,,,,,,,,,
4873,RD,I,48,201,803,45203,1,7,8,175,20190708,00:00,0.06,,6.0,,V,,,,,,,,,,,
4874,RD,I,48,201,803,45203,1,7,8,175,20190714,00:00,0.0,,6.0,,V,,,,,,,,,,,
4875,RD,I,48,201,803,45203,1,7,8,175,20190720,00:00,0.1,,6.0,,V,,,,,,,,,,,
4876,RD,I,48,201,803,45203,1,7,8,175,20190726,00:00,0.07,,6.0,,V,,,,,,,,,,,
4877,RD,I,48,201,803,45203,1,7,8,175,20190801,00:00,0.11,,6.0,,V,,,,,,,,,,,
4878,RD,I,48,201,803,45203,1,7,8,175,20190807,00:00,0.08,,6.0,,V,,,,,,,,,,,
4879,RD,I,48,201,803,45203,1,7,8,175,20190813,00:00,0.0,,6.0,,V,,,,,,,,,,,
4880,RD,I,48,201,803,45203,1,7,8,175,20190819,00:00,0.0,,6.0,,,,,,,,,,,,,
4881,RD,I,48,201,803,45203,1,7,8,175,20190825,00:00,0.07,,6.0,,V,,,,,,,,,,,
4882,RD,I,48,201,803,45203,1,7,8,175,20190831,00:00,0.0,,6.0,,V,,,,,,,,,,,
4883,RD,I,48,201,803,45203,1,7,8,175,20190906,00:00,0.0,,6.0,,,,,,,,,,,,,
4884,RD,I,48,201,803,45203,1,7,8,175,20190912,00:00,0.05,,6.0,,V,,,,,,,,,,,
4885,RD,I,48,201,803,45203,1,7,8,175,20190918,00:00,0.1,,6.0,,V,,,,,,,,,,,
4886,RD,I,48,201,803,45203,1,7,8,175,20190924,00:00,0.05,,6.0,,V,,,,,,,,,,,
4887,RD,I,48,201,803,45203,1,7,8,175,20190930,00:00,0.0,,6.0,,,,,,,,,,,,,
4888,RD,I,48,201,803,45204,1,7,8,175,20190109,00:00,0.05,,6.0,,V,,,,,,,,,,,
4889,RD,I,48,201,803,45204,1,7,8,175,20190115,00:00,0.06,,6.0,,V,,,,,,,,,,,
4890,RD,I,48,201,803,45204,1,7,8,175,20190121,00:00,0.1,,6.0,,V,,,,,,,,,,,
4891,RD,I,48,201,803,45204,1,7,8,175,20190127,00:00,0.06,,6.0,,V,,,,,,,,,,,
4892,RD,I,48,201,803,45204,1,7,8,175,20190202,00:00,0.8,,6.0,,V,,,,,,,,,,,
4893,RD,I,48,201,803,45204,1,7,8,175,20190208,00:00,0.68,,6.0,,V,,,,,,,,,,,
4894,RD,I,48,201,803,45204,1,7,8,175,20190214,00:00,0.05,,6.0,,V,,,,,,,,,,,
4895,RD,I,48,201,803,45204,1,7,8,175,20190220,00:00,0.15,,6.0,,V,,,,,,,,,,,
4896,RD,I,48,201,803,45204,1,7,8,175,20190226,00:00,0.07,,6.0,,V,,,,,,,,,,,
4897,RD,I,48,201,803,45204,1,7,8,175,20190304,00:00,0.0,,6.0,,V,,,,,,,,,,,
4898,RD,I,48,201,803,45204,1,7,8,175,20190310,00:00,0.05,,6.0,,V,,,,,,,,,,,
4899,RD,I,48,201,803,45204,1,7,8,175,20190316,00:00,0.05,,6.0,,V,,,,,,,,,,,
4900,RD,I,48,201,803,45204,1,7,8,175,20190322,00:00,0.13,,6.0,,V,,,,,,,,,,,
4901,RD,I,48,201,803,45204,1,7,8,175,20190328,00:00,0.02,,6.0,,V,,,,,,,,,,,
4902,RD,I,48,201,803,45204,1,7,8,175,20190403,00:00,0.14,,6.0,,V,,,,,,,,,,,
4903,RD,I,48,201,803,45204,1,7,8,175,20190409,00:00,0.14,,6.0,,V,,,,,,,,,,,
4904,RD,I,48,201,803,45204,1,7,8,175,20190415,00:00,0.13,,6.0,,V,,,,,,,,,,,
4905,RD,I,48,201,803,45204,1,7,8,175,20190421,00:00,0.04,,6.0,,V,,,,,,,,,,,
4906,RD,I,48,201,803,45204,1,7,8,175,20190427,00:00,0.03,,6.0,,V,,,,,,,,,,,
4907,RD,I,48,201,803,45204,1,7,8,175,20190504,00:00,0.07,,6.0,,V,,,,,,,,,,,
4908,RD,I,48,201,803,45204,1,7,8,175,20190509,00:00,0.08,,6.0,,V,,,,,,,,,,,
4909,RD,I,48,201,803,45204,1,7,8,175,20190515,00:00,0.04,,6.0,,V,,,,,,,,,,,
4910,RD,I,48,201,803,45204,1,7,8,175,20190521,00:00,0.03,,6.0,,V,,,,,,,,,,,
4911,RD,I,48,201,803,45204,1,7,8,175,20190527,00:00,0.01,,6.0,,V,,,,,,,,,,,
4912,RD,I,48,201,803,45204,1,7,8,175,20190602,00:00,0.08,,6.0,,V,,,,,,,,,,,
4913,RD,I,48,201,803,45204,1,7,8,175,20190608,00:00,0.06,,6.0,,V,,,,,,,,,,,
4914,RD,I,48,201,803,45204,1,7,8,175,20190614,00:00,0.06,,6.0,,V,,,,,,,,,,,
4915,RD,I,48,201,803,45204,1,7,8,175,20190627,00:00,0.05,,6.0,,V,,,,,,,,,,,
4916,RD,I,48,201,803,45204,1,7,8,175,20190708,00:00,0.05,,6.0,,V,,,,,,,,,,,
4917,RD,I,48,201,803,45204,1,7,8,175,20190714,00:00,0.04,,6.0,,V,,,,,,,,,,,
4918,RD,I,48,201,803,45204,1,7,8,175,20190720,00:00,0.07,,6.0,,V,,,,,,,,,,,
4919,RD,I,48,201,803,45204,1,7,8,175,20190726,00:00,0.04,,6.0,,V,,,,,,,,,,,
4920,RD,I,48,201,803,45204,1,7,8,175,20190801,00:00,0.06,,6.0,,V,,,,,,,,,,,
4921,RD,I,48,201,803,45204,1,7,8,175,20190807,00:00,0.0,,6.0,,V,,,,,,,,,,,
4922,RD,I,48,201,803,45204,1,7,8,175,20190813,00:00,0.05,,6.0,,V,,,,,,,,,,,
4923,RD,I,48,201,803,45204,1,7,8,175,20190819,00:00,0.06,,6.0,,V,,,,,,,,,,,
4924,RD,I,48,201,803,45204,1,7,8,175,20190825,00:00,0.06,,6.0,,V,,,,,,,,,,,
4925,RD,I,48,201,803,45204,1,7,8,175,20190831,00:00,0.06,,6.0,,V,,,,,,,,,,,
4926,RD,I,48,201,803,45204,1,7,8,175,20190906,00:00,0.07,,6.0,,V,,,,,,,,,,,
4927,RD,I,48,201,803,45204,1,7,8,175,20190912,00:00,0.04,,6.0,,V,,,,,,,,,,,
4928,RD,I,48,201,803,45204,1,7,8,175,20190918,00:00,0.08,,6.0,,V,,,,,,,,,,,
4929,RD,I,48,201,803,45204,1,7,8,175,20190924,00:00,0.04,,6.0,,V,,,,,,,,,,,
4930,RD,I,48,201,803,45204,1,7,8,175,20190930,00:00,0.01,,6.0,,V,,,,,,,,,,,
4931,RD,I,48,201,1015,43202,1,7,8,174,20190109,00:00,7.91,,6.0,,V,,,,,,,,,,,
4932,RD,I,48,201,1015,43202,1,7,8,174,20190115,00:00,9.14,,6.0,,V,,,,,,,,,,,
4933,RD,I,48,201,1015,43202,1,7,8,174,20190121,00:00,7.83,,6.0,,V,,,,,,,,,,,
4934,RD,I,48,201,1015,43202,1,7,8,174,20190127,00:00,10.05,,6.0,,V,,,,,,,,,,,
4935,RD,I,48,201,1015,43202,1,7,8,174,20190202,00:00,6.2,,6.0,,V,,,,,,,,,,,
4936,RD,I,48,201,1015,43202,1,7,8,174,20190208,00:00,6.47,,6.0,,V,,,,,,,,,,,
4937,RD,I,48,201,1015,43202,1,7,8,174,20190214,00:00,5.37,,6.0,,V,,,,,,,,,,,
4938,RD,I,48,201,1015,43202,1,7,8,174,20190220,00:00,7.59,,6.0,,V,,,,,,,,,,,
4939,RD,I,48,201,1015,43202,1,7,8,174,20190226,00:00,7.62,,6.0,,V,,,,,,,,,,,
4940,RD,I,48,201,1015,43202,1,7,8,174,20190304,00:00,4.84,,6.0,,V,,,,,,,,,,,
4941,RD,I,48,201,1015,43202,1,7,8,174,20190310,00:00,7.46,,6.0,,V,,,,,,,,,,,
4942,RD,I,48,201,1015,43202,1,7,8,174,20190316,00:00,6.28,,6.0,,V,,,,,,,,,,,
4943,RD,I,48,201,1015,43202,1,7,8,174,20190322,00:00,10.9,,6.0,,V,,,,,,,,,,,
4944,RD,I,48,201,1015,43202,1,7,8,174,20190328,00:00,5.68,,6.0,,V,,,,,,,,,,,
4945,RD,I,48,201,1015,43202,1,7,8,174,20190403,00:00,5.53,,6.0,,V,,,,,,,,,,,
4946,RD,I,48,201,1015,43202,1,7,8,174,20190409,00:00,12.0,,6.0,,V,,,,,,,,,,,
4947,RD,I,48,201,1015,43202,1,7,8,174,20190415,00:00,8.29,,6.0,,V,,,,,,,,,,,
4948,RD,I,48,201,1015,43202,1,7,8,174,20190421,00:00,6.19,,6.0,,V,,,,,,,,,,,
4949,RD,I,48,201,1015,43202,1,7,8,174,20190427,00:00,6.32,,6.0,,V,,,,,,,,,,,
4950,RD,I,48,201,1015,43202,1,7,8,174,20190503,00:00,2.99,,6.0,,V,,,,,,,,,,,
4951,RD,I,48,201,1015,43202,1,7,8,174,20190509,00:00,2.94,,6.0,,V,,,,,,,,,,,
4952,RD,I,48,201,1015,43202,1,7,8,174,20190515,00:00,6.75,,6.0,,V,,,,,,,,,,,
4953,RD,I,48,201,1015,43202,1,7,8,174,20190521,00:00,2.39,,6.0,,V,,,,,,,,,,,
4954,RD,I,48,201,1015,43202,1,7,8,174,20190527,00:00,3.37,,6.0,,V,,,,,,,,,,,
4955,RD,I,48,201,1015,43202,1,7,8,174,20190602,00:00,5.84,,6.0,,V,,,,,,,,,,,
4956,RD,I,48,201,1015,43202,1,7,8,174,20190608,00:00,6.36,,6.0,,V,,,,,,,,,,,
4957,RD,I,48,201,1015,43202,1,7,8,174,20190614,00:00,6.44,,6.0,,V,,,,,,,,,,,
4958,RD,I,48,201,1015,43202,1,7,8,174,20190620,00:00,2.35,,6.0,,V,,,,,,,,,,,
4959,RD,I,48,201,1015,43202,1,7,8,174,20190626,00:00,2.25,,6.0,,V,,,,,,,,,,,
4960,RD,I,48,201,1015,43202,1,7,8,174,20190702,00:00,4.95,,6.0,,V,,,,,,,,,,,
4961,RD,I,48,201,1015,43202,1,7,8,174,20190708,00:00,4.09,,6.0,,V,,,,,,,,,,,
4962,RD,I,48,201,1015,43202,1,7,8,174,20190714,00:00,4.96,,6.0,,V,,,,,,,,,,,
4963,RD,I,48,201,1015,43202,1,7,8,174,20190720,00:00,3.13,,6.0,,V,,,,,,,,,,,
